name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
london,2019-10-12T14:00:00,12.2,12.2,11.2,93.61,,,,,,,7.8,174,1008.9,0.6,17,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-12T15:00:00,12.6,12.6,11.1,90.62,,,,,,,8.7,172,1008.8,0.6,13.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-12T16:00:00,12.5,12.5,11.1,91.21,,,,,,,8.9,173,1008.9,0.6,10.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-12T17:00:00,12.1,12.1,11.1,93.63,,,,,,,8.8,179,1008.6,0.6,11.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-12T18:00:00,12.1,12.1,11.3,94.87,,,,,,,7.8,157,1008.1,0.7,11.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-12T19:00:00,11.6,11.6,10.8,94.85,4,,,,,,9,161,1008.2,0.6,12.4,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-12T20:00:00,11.6,11.6,10.8,94.85,,,,,,,6.3,164,1008.6,0.6,6.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-12T21:00:00,11.6,11.6,11,96.12,,,,,,,6.2,156,1008.6,0.5,5.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-12T22:00:00,11.5,11.5,10.8,95.49,,,,,,,8.1,127,1008.2,0.6,8.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-12T23:00:00,11.5,11.5,10.8,95.49,,,,,,,7.1,124,1007.9,0.6,4.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T00:00:00,11.5,11.5,10.8,95.49,,,,,,,8.1,103,1007.5,0.5,4.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T01:00:00,11.5,11.5,10.8,95.49,5.99,,,,,,5.3,87,1006.9,0.5,3.1,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T02:00:00,11.6,11.6,11.1,96.75,,,,,,,7.6,74,1006.2,0.5,2.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T03:00:00,11.6,11.6,11.3,98.05,,,,,,,7.6,80,1005.5,0.5,2.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T04:00:00,11.6,11.6,11.3,98.04,,,,,,,8.1,69,1004.8,0.6,5.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T05:00:00,12,12,11.6,97.41,,,,,,,8.3,91,1003.6,0.6,5.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T06:00:00,12.1,12.1,11.8,98.05,,,,,,,9.2,92,1002.6,0.6,5.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T07:00:00,12.6,12.6,12.2,97.42,2.81,,,,,,13,141,1001.6,0.6,9,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T08:00:00,13.2,13.2,12.9,98.06,,,,,,,13.8,169,1001,0.6,12.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T09:00:00,15,15,14.5,96.82,,,,,,,17.1,182,1000.6,0.6,14.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T10:00:00,15.7,15.7,14.5,93.16,,,,,,,19.3,182,1000.2,0.6,19,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T11:00:00,17.1,17.1,14.3,83.62,,,,,,42.5,24.6,193,999.7,0.6,21.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T12:00:00,17.5,17.5,14.2,80.54,,,,,,47.2,28.2,211,1000.2,0.6,10.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T13:00:00,16.6,16.6,14.6,88,0.8,,,,,48,30.9,228,1001.1,0.6,17.8,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T14:00:00,16,16,12.7,80.32,,,,,,48.8,23,222,1001.9,0.5,46,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T15:00:00,16.1,16.1,12.8,80.84,,,,,,,22.6,234,1002.9,0.5,49.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T16:00:00,16,16,12.3,78.73,,,,,,,26.2,231,1003.6,0.5,46.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T17:00:00,16,16,11.1,72.72,,,,,,46.4,25.5,244,1004.9,0.3,48.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T18:00:00,15,15,8.9,66.52,,,,,,48.4,23.4,253,1006.2,0.1,47.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T19:00:00,14,14,8.4,68.6,,,,,,,14.5,254,1007.6,0.2,46.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T20:00:00,13.1,13.1,8.2,71.74,,,,,,,16.3,247,1008.7,0.6,48.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T21:00:00,12.1,12.1,8.6,79.21,,,,,,,11.4,233,1009.5,0.3,46.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T22:00:00,11.5,11.5,8.8,83.52,,,,,,,8.5,228,1010.4,0.5,41.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-13T23:00:00,11,11,8.8,86.33,,,,,,,7.5,213,1011,0.7,40.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T00:00:00,11,11,8.8,86.34,,,,,,,6.6,171,1011.4,0.7,39,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T01:00:00,11.1,11.1,9.1,87.53,,,,,,,5.7,48,1011.3,0.7,37.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T02:00:00,11.1,11.1,9.3,88.71,,,,,,,6,154,1011.3,0.7,30.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T03:00:00,11.1,11.1,9.8,91.72,,,,,,,6,128,1010.9,0.7,33.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T04:00:00,11.1,11.1,10,92.95,,,,,,,5.2,102,1010.7,0.7,29.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T05:00:00,11.6,11.6,10.5,92.98,,,,,,,4.9,125,1010.9,0.7,26,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T06:00:00,11.6,11.6,10.8,94.85,,,,,,,6.2,85,1010.2,0.7,18.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T07:00:00,11.6,11.6,10.8,94.85,0.8,,,,,,4.7,73,1010,0.7,12.6,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T08:00:00,12,12,11.1,94.25,,,,,,,8.1,106,1009.9,0.7,8.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T09:00:00,12,12,11.1,94.25,,,,,,,8.7,89,1009.6,0.6,15.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T10:00:00,12.1,12.1,11.1,93.63,,,,,,,11.1,67,1008.9,0.6,20.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T11:00:00,12.6,12.6,11,90.01,,,,,,,13.1,77,1007.8,0.6,25.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T12:00:00,13.1,13.1,10.6,84.84,,,,,,,15,80,1006.8,0.6,35.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T13:00:00,13.1,13.1,11.1,87.68,2,,,,,,18.2,81,1005.4,0.5,32.6,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T14:00:00,13.5,13.5,11.3,86.58,,,,,,,19.2,94,1004.3,0.6,22.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T15:00:00,14,14,11.6,85.51,,,,,,,18.3,94,1003,0.7,18.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T16:00:00,14.5,14.5,12.5,87.83,,,,,,,15.6,104,1002.1,0.7,13.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T17:00:00,15.1,15.1,13.1,87.89,,,,,,,13.6,110,1001.8,0.6,8.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T18:00:00,14.6,14.6,13.8,94.96,,,,,,,9.2,115,1000.9,0.5,8.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T19:00:00,15,15,14.1,94.37,,,,,,,10.5,108,1000.6,0.6,7.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T20:00:00,15.1,15.1,14.6,96.84,,,,,,,11,109,999.8,0.6,6.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T21:00:00,15.6,15.6,15.1,96.85,,,,,,,15,158,999.6,0.6,9.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T22:00:00,15.6,15.6,14.6,93.8,,,,,,,14.2,180,999.6,0.6,20.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-14T23:00:00,15.5,15.5,14.3,92.58,,,,,,,19.5,215,1000,0.6,24.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T00:00:00,14.6,14.6,12.8,88.99,,,,,,,23.1,232,1000.7,0.6,24.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T01:00:00,12.6,12.6,10.6,87.67,0.81,,,,,,23.2,238,1001.6,0.7,35.5,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T02:00:00,12,12,10.1,88.2,,,,,,,18.9,234,1002.7,0.7,33.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T03:00:00,11.6,11.6,9.9,88.75,,,,,,,14.9,240,1002.5,0.7,28.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T04:00:00,11.5,11.5,10,90.53,,,,,,,15.4,246,1002.4,0.7,23.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T05:00:00,11.5,11.5,9.7,88.16,,,,,,,13.1,241,1002.7,0.7,19.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T06:00:00,11.5,11.5,9.7,88.16,,,,,,,11.4,245,1003.2,0.7,16.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T07:00:00,11.1,11.1,9.6,89.91,,,,,,,8.7,252,1003.5,0.7,9.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T08:00:00,11.1,11.1,9.7,90.51,,,,,,,5.8,282,1003.5,0.6,6.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T09:00:00,11.5,11.5,9.9,89.34,,,,,,,3.9,317,1004,0.6,8.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T10:00:00,12.1,12.1,10.1,87.04,,,,,,,3.1,45,1004.5,0.6,11.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T11:00:00,13.1,13.1,10.7,84.84,,,,,,,4.2,205,1004.4,0.6,26.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T12:00:00,14,14,11.1,82.72,,,,,,,9.7,236,1004.6,0.6,25.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T13:00:00,16.1,16.1,11.4,73.27,0.7,,,,,,7.9,229,1004.5,0.3,26.7,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T14:00:00,17.1,17.1,10.4,64.37,,,,,,,9,244,1004.1,0.2,28.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T15:00:00,16.5,16.5,10.2,65.96,,,,,,,9.4,254,1004.1,0.4,27.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T16:00:00,16,16,10.6,70.33,,,,,,,11.9,223,1004.1,0.4,36.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T17:00:00,16.1,16.1,10.6,69.45,,,,,,,14.1,217,1004.2,0.5,35.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T18:00:00,14.6,14.6,10.8,77.97,,,,,,,13,217,1004.6,0.4,33.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T19:00:00,14,14,10.6,80.01,0.2,,,,,,12,215,1005.2,0.5,30.8,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T20:00:00,13.1,13.1,10.8,85.95,,,,,,,12.3,206,1005.4,0.3,29.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T21:00:00,12.6,12.6,10.6,87.65,,,,,,,12.4,209,1005.7,0,25.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T22:00:00,12.1,12.1,10.1,87.61,,,,,,,11,211,1006.1,0,22.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-15T23:00:00,11.5,11.5,9.6,88.16,,,,,,,8.7,202,1006.1,0,19,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T00:00:00,11.1,11.1,9.1,87.54,,,,,,,6.8,171,1006,0.5,21.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T01:00:00,11,11,9.3,89.3,,,,,,,9,142,1005.4,0.6,25.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T02:00:00,11.6,11.6,9.8,88.76,,,,,,,10,153,1004.6,0.6,24.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T03:00:00,12,12,10.2,88.2,,,,,,,13.1,143,1003.7,0.6,22.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T04:00:00,12.5,12.5,10.9,89.43,,,,,,,13.7,155,1002.8,0.6,17.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T05:00:00,13.6,13.6,11.7,87.77,,,,,,,14,154,1001.8,0.6,13.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T06:00:00,13.5,13.5,12.4,92.49,,,,,,,16.7,155,1001,0.6,16.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T07:00:00,13.6,13.6,12.8,94.93,0.6,,,,,,14.8,152,1000.3,0.7,28.9,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T08:00:00,14.1,14.1,13.2,93.73,,,,,,,13.6,163,1000.1,0.7,5.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T09:00:00,14.6,14.6,14.2,96.83,,,,,,,13.3,192,1000.2,0.7,6.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T10:00:00,16.5,16.5,15,90.87,,,,,,44.6,24.1,248,1000.9,0.5,31,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T11:00:00,13.6,13.6,11.6,87.73,,,,,,,20.6,265,1001.8,0.6,28.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T12:00:00,14.1,14.1,11.3,83.25,,,,,,,19.9,250,1002.4,0.5,24.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T13:00:00,15,15,10.8,75.98,1,,,,,,20.9,263,1002.6,0.5,26.1,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T14:00:00,15.1,15.1,8.7,65.18,,,,,,,18.5,258,1002.9,0.4,28.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T15:00:00,15.5,15.5,7.6,58.99,,,,,,,18,254,1003.3,0.5,26.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T16:00:00,15.5,15.5,6.2,53.63,,,,,,,15.7,261,1003.5,0.6,30.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T17:00:00,15,15,7.4,60.07,,,,,,,14.6,252,1003.5,0.4,33.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T18:00:00,13.6,13.6,6.7,62.67,,,,,,,10.5,262,1003.9,0.3,36,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T19:00:00,11.6,11.6,6.7,71.42,,,,,,,7.1,245,1004.4,0.2,34,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T20:00:00,10.5,10.5,7.6,82.22,,,,,,,6.7,254,1005,0.3,33.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T21:00:00,9.5,9.2,6.8,83.26,,,,,,,5.1,252,1005.5,0.3,32.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T22:00:00,9.1,8.6,7.5,89.7,,,,,,,5.7,283,1005.9,0.5,27.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-16T23:00:00,8.7,8.7,7.3,91.5,,,,,,,4.1,257,1006.2,0.6,25.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T00:00:00,10,10,8.3,89.18,,,,,,,3.6,191,1006.4,0.6,28.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T01:00:00,10.5,10.5,8,84.54,,,,,,,7.3,226,1006.8,0.7,30.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T02:00:00,10.6,10.6,7.8,82.86,,,,,,,5.2,223,1007.1,0.7,25,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T03:00:00,10.6,10.6,8.1,84.58,,,,,,,3.4,186,1007.2,0.5,24.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T04:00:00,9.1,9.1,7.5,89.76,,,,,,,3.2,214,1007.3,0.5,19.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T05:00:00,8.6,8.3,8,96.01,,,,,,,4.9,161,1007.1,0.4,24.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T06:00:00,9.1,8.8,8.6,96.68,,,,,,,5.1,109,1007,0.5,22.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T07:00:00,9.5,8.8,8.6,94.12,0.2,,,,,,6.6,146,1007,0.6,24.2,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T08:00:00,9,8,7.8,92.21,,,,,,,7.7,166,1007.2,0.2,24.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T09:00:00,10.1,10.1,8.6,90.44,,,,,,,5.4,145,1007.3,0.3,27.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T10:00:00,12.1,12.1,8.7,79.21,,,,,,,10.3,176,1006.9,0.2,36.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T11:00:00,14,14,8.9,70.97,,,,,,,12.3,167,1006.8,0.6,24,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T12:00:00,13.5,13.5,9.6,76.85,,,,,,,15,176,1006.4,0.6,12,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T13:00:00,13.6,13.6,11.6,87.75,1,,,,,,14.5,165,1005.6,0.5,20.5,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T14:00:00,13.1,13.1,11.8,91.8,,,,,,,18.8,202,1005,0.4,20.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T15:00:00,13.6,13.6,11.5,87.11,,,,,,,17.7,204,1004.7,0.4,30.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T16:00:00,14.6,14.6,10.6,76.96,,,,,,,16.7,216,1004.4,0.3,29.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T17:00:00,14.1,14.1,9.4,72.87,,,,,,,16.1,208,1004.3,0.4,33.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T18:00:00,13.6,13.6,9.9,77.85,,,,,,,15.2,202,1004.3,0.4,23.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T19:00:00,12.5,12.5,9.4,80.91,3.02,,,,,,10.9,188,1004.3,0.4,20.1,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T20:00:00,11.6,11.6,9.4,85.82,,,,,,,11.9,183,1004,0.3,38.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T21:00:00,11.5,11.5,9.3,86.39,,,,,,,11.1,178,1003.8,0.1,31.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T22:00:00,11.5,11.5,9.6,87.56,,,,,,,14.6,176,1003.4,0.1,29.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-17T23:00:00,11.1,11.1,9.6,90.49,,,,,,,11.1,167,1002.6,0.1,29.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-18T00:00:00,11.5,11.5,9.8,89.34,,,,,,,12.8,168,1002.1,0.4,26.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-18T01:00:00,11.6,11.6,10.1,90.54,0.22,,,,,,9.6,187,1001.4,0.5,25.7,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-18T02:00:00,11.6,11.6,10.1,90.51,,,,,,40.7,17.2,209,1000.8,0.4,9.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-18T03:00:00,10.6,10.6,9,89.87,,,,,,,13.8,174,999.6,0.5,30.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-18T04:00:00,10.1,10.1,9.1,93.53,,,,,,,13.9,178,998.5,0.6,32.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-18T05:00:00,10.1,10.1,8.8,91.67,,,,,,,12.7,176,997.9,0.5,17.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-18T06:00:00,10.1,10.1,9,92.9,,,,,,,14.3,210,997.3,0.4,30.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2019-10-18T07:00:00,10.1,10.1,8.4,88.63,6.02,,,,,,14.7,233,997.9,0.6,35.4,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
